"id","renda_per_capita","x","x2","elegivel","recebe_bolsa","freq_escolar","num_filhos","escolaridade_resp","area_urbana"
39,144.371367278219,-73.628632721781,35.371367278219,1,1,68.2,2,3.9,1
40,74.6669900206174,-143.333009979383,-34.3330099793826,1,1,78.8,1,4.9,1
41,91.913692862732,-126.086307137268,-17.086307137268,1,1,93,1,7.4,1
42,160.997698970148,-57.0023010298524,51.9976989701476,1,1,90.6,3,0,0
43,136.564570873261,-81.4354291267392,27.5645708732608,1,0,81.1,4,9.3,1
44,75.805328928646,-142.194671071354,-33.194671071354,1,0,96.4,5,3,1
45,160.013924129689,-57.9860758703113,51.0139241296887,1,1,74,8,2.7,0
46,121.256871375968,-96.7431286240316,12.2568713759684,1,1,96.3,2,4.5,1
47,133.462228169871,-84.5377718301292,24.4622281698708,1,0,84.9,1,6.5,0
48,162.832007329244,-55.1679926707565,53.8320073292435,1,1,69.2,2,3.5,1
49,121.261416072009,-96.7385839279913,12.2614160720087,1,1,80.8,2,1.4,1
50,32.0092218239264,-185.990778176074,-76.9907781760736,1,1,100,1,4.2,0
51,134.027893803569,-83.9721061964311,25.0278938035689,1,0,73.8,1,5.9,0
52,95.1651509196287,-122.834849080371,-13.8348490803713,1,0,67.6,3,6.9,1
53,127.381400866012,-90.6185991339875,18.3814008660125,1,1,80.7,6,7.5,0
54,155.354362174783,-62.6456378252174,46.3543621747826,1,1,75.7,5,4.3,1
55,78.1957855341396,-139.80421446586,-30.8042144658604,1,1,100,3,8.1,1
56,137.52725237119,-80.4727476288101,28.5272523711899,1,1,100,2,7.6,1
57,192.10967172236,-25.89032827764,83.10967172236,1,1,80.9,0,4.3,1
58,182.251706422618,-35.7482935773821,73.2517064226179,1,1,94.1,6,7,0
59,166.089884797295,-51.9101152027048,57.0898847972952,1,1,76.9,0,7.3,1
60,65.7724391631669,-152.227560836833,-43.2275608368331,1,1,78.1,2,2.4,0
61,110.353892788187,-107.646107211813,1.35389278818693,1,1,92.9,4,8.2,1
62,158.525656491754,-59.4743435082462,49.5256564917538,1,1,81.6,3,5,1
63,69.0685091117513,-148.931490888249,-39.9314908882487,1,1,85.1,3,6.2,1
64,86.5076637062426,-131.492336293757,-22.4923362937574,1,1,90.1,2,5,0
65,155.291866402421,-62.7081335975794,46.2918664024206,1,1,100,0,3.8,1
66,169.841672985585,-48.1583270144149,60.8416729855851,1,0,79.3,4,8.3,1
67,146.606644580828,-71.3933554191718,37.6066445808282,1,1,86.9,1,7.8,1
68,71.6801633307149,-146.319836669285,-37.3198366692851,1,1,84.5,4,3.1,1
69,63.7800391751441,-154.219960824856,-45.2199608248559,1,1,91.8,3,5.2,1
70,132.204058556391,-85.7959414436092,23.2040585563908,1,1,91.8,3,6.3,0
71,121.17382755974,-96.8261724402603,12.1738275597397,1,0,79.1,3,1.6,0
72,108.575826107301,-109.424173892699,-0.424173892699216,1,0,78,1,4.3,1
73,60.6129738403782,-157.387026159622,-48.3870261596218,1,1,93.1,0,6.2,1
74,157.645172488273,-60.3548275117269,48.6451724882731,1,0,69.5,5,4.5,1
75,103.157270547884,-114.842729452116,-5.84272945211583,1,1,94.5,4,1.1,1
76,105.066426826289,-112.933573173711,-3.93357317371111,1,1,86.3,1,2.2,1
77,183.297430122499,-34.7025698775008,74.2974301224992,1,0,74.8,2,3.4,1
78,174.149847161077,-43.8501528389231,65.1498471610769,1,1,82.3,3,5.5,1
79,89.7073376459468,-128.292662354053,-19.2926623540532,1,1,85.7,5,1.6,1
80,160.58830211849,-57.41169788151,51.58830211849,1,1,86.7,0,6.2,1
81,63.4011993333975,-154.598800666602,-45.5988006666025,1,1,89.2,3,7.3,0
82,72.6693946848535,-145.330605315146,-36.3306053151465,1,1,79.1,4,4.1,1
83,62.6875868228164,-155.312413177184,-46.3124131771836,1,1,90,5,7.1,1
84,52.7714257092636,-165.228574290736,-56.2285742907364,1,0,75,2,7.1,1
85,120.64297483988,-97.3570251601204,11.6429748398796,1,1,72.1,0,5.2,0
86,160.808841608165,-57.1911583918349,51.8088416081651,1,1,88.2,3,4.5,0
87,205.984367914053,-12.0156320859471,96.9843679140529,1,1,86.1,4,4.8,1
88,192.637913134397,-25.3620868656028,83.6379131343972,1,1,76.8,5,1.4,0
89,67.2185594547114,-150.781440545289,-41.7814405452886,1,0,87,5,6.3,1
90,80.8355973747219,-137.164402625278,-28.1644026252781,1,1,94.4,6,5.9,0
91,122.251119059288,-95.7488809407122,13.2511190592878,1,1,88.3,4,4.9,0
92,92.3729706909372,-125.627029309063,-16.6270293090628,1,1,76.9,2,0,1
93,108.492254262303,-109.507745737697,-0.507745737697107,1,0,88.7,1,5.8,1
94,127.575248363923,-90.4247516360771,18.5752483639229,1,0,90.9,4,6.3,1
95,123.117660333921,-94.882339666079,14.117660333921,1,1,84.1,3,3.5,1
96,114.20198321949,-103.79801678051,5.20198321948973,1,1,96.8,5,7.2,0
97,122.413231314798,-95.5867686852025,13.4132313147975,1,1,75.5,0,6.4,0
98,89.2564561372454,-128.743543862755,-19.7435438627546,1,1,84.8,1,2.8,1
99,88.3483305867545,-129.651669413246,-20.6516694132455,1,1,81.4,2,3.3,1
100,47.7854823366077,-170.214517663392,-61.2145176633923,1,1,100,4,4.8,0
101,94.3916344249988,-123.608365575001,-14.6083655750012,1,1,74.1,1,3.2,1
102,87.9433027471431,-130.056697252857,-21.0566972528569,1,1,87.4,0,3.1,0
103,55.4715228482907,-162.528477151709,-53.5284771517093,1,1,85,3,7.9,1
104,124.27411142028,-93.7258885797199,15.2741114202801,1,0,82.7,3,2.9,1
105,51.8621560078823,-166.137843992118,-57.1378439921177,1,1,84.4,7,5.7,1
106,52.4721854060545,-165.527814593946,-56.5278145939455,1,1,98.8,2,2.1,1
107,123.470902443018,-94.5290975569825,14.4709024430175,1,1,100,3,5.2,0
108,67.4600013347528,-150.539998665247,-41.5399986652472,1,1,81.5,4,6.3,1
109,115.603893939856,-102.396106060144,6.60389393985643,1,0,69.5,2,7.4,1
110,92.0727463256665,-125.927253674334,-16.9272536743335,1,0,77.1,1,3,0
111,83.2217590339896,-134.77824096601,-25.7782409660104,1,1,100,4,3.7,0
112,40.8209418392796,-177.17905816072,-68.1790581607204,1,1,91.8,5,7,0
113,59.6356260129383,-158.364373987062,-49.3643739870617,1,1,82.9,4,6.4,1
114,127.008149398454,-90.9918506015457,18.0081493984543,1,1,84.5,8,4.6,0
115,154.283670821464,-63.7163291785358,45.2836708214642,1,1,63.9,3,5.3,1
116,88.8956184389132,-129.104381561087,-20.1043815610868,1,0,80.4,2,4.2,1
117,115.718096779115,-102.281903220885,6.71809677911534,1,0,78,2,6.6,1
118,199.285716152089,-18.7142838479112,90.2857161520888,1,1,84,5,5.9,0
119,63.872230192812,-154.127769807188,-45.127769807188,1,0,73.9,4,5,1
120,108.781699179592,-109.218300820408,-0.218300820407848,1,1,82.9,0,3.5,1
121,206.030239564448,-11.9697604355522,97.0302395644478,1,1,82.8,4,5.8,0
122,90.0222818052449,-127.977718194755,-18.9777181947551,1,0,84.3,4,4.6,0
123,112.570399132776,-105.429600867224,3.57039913277625,1,1,94.3,3,1.5,0
124,110.591864463053,-107.408135536947,1.59186446305281,1,1,97.7,2,3.3,1
125,71.6054017118397,-146.39459828816,-37.3945982881603,1,0,82.5,6,1.8,1
126,91.2557067249401,-126.74429327506,-17.7442932750599,1,1,72.8,4,7.1,0
127,113.941316412431,-104.058683587569,4.94131641243146,1,1,82.8,7,8.2,1
128,92.7938756468502,-125.20612435315,-16.2061243531498,1,0,93.1,5,9.9,1
129,89.4724771621349,-128.527522837865,-19.5275228378651,1,1,92.9,1,9.5,1
130,91.8278217383912,-126.172178261609,-17.1721782616088,1,0,76.1,1,3.7,0
131,164.203873550404,-53.7961264495965,55.2038735504035,1,1,76.9,3,2.7,1
132,65.3001807270017,-152.699819272998,-43.6998192729983,1,1,86.2,2,4,1
133,113.269568536155,-104.730431463845,4.26956853615499,1,1,81.8,1,7.7,1
134,50.3873004292498,-167.61269957075,-58.6126995707502,1,1,98.6,4,3.2,0
135,100.083504886846,-117.916495113154,-8.91649511315426,1,1,90,2,3.8,0
136,90.114554957584,-127.885445042416,-18.885445042416,1,1,86.4,4,3.7,0
137,115.244749839462,-102.755250160538,6.24474983946155,1,1,85.5,2,4.6,0
138,75.1239321190243,-142.876067880976,-33.8760678809757,1,1,83.9,1,6.5,1
139,86.9495149198507,-131.050485080149,-22.0504850801493,1,0,87.4,2,2.2,1
140,105.471681666092,-112.528318333908,-3.528318333908,1,1,99.6,3,5.2,1
141,64.7556673174068,-153.244332682593,-44.2443326825932,1,1,76.4,6,1.7,1
142,125.947478414324,-92.0525215856763,16.9474784143237,1,1,78.1,0,7.3,1
143,95.3965567206846,-122.603443279315,-13.6034432793154,1,1,97.5,1,6.9,1
144,155.973975234595,-62.0260247654054,46.9739752345946,1,1,80.2,2,5.7,1
145,225.936404820763,7.93640482076279,116.936404820763,0,0,67.3,2,7.6,0
146,67.605509607455,-150.394490392545,-41.394490392545,1,1,100,3,7.2,1
147,145.945627441147,-72.0543725588533,36.9456274411467,1,1,71.3,4,6.4,0
148,120.95127376501,-97.0487262349898,11.9512737650102,1,1,88.4,6,2.9,1
149,180.17446713539,-37.8255328646101,71.1744671353899,1,1,79.6,3,10.2,0
150,102.462915799041,-115.537084200959,-6.53708420095933,1,0,66.3,4,3.9,1
151,175.353528805747,-42.6464711942526,66.3535288057474,1,1,81.5,4,3.2,1
152,45.954294295937,-172.045705704063,-63.045705704063,1,1,85.6,2,6.1,1
153,106.868719724434,-111.131280275566,-2.13128027556569,1,1,87.4,2,5.7,1
154,53.0458965231628,-164.954103476837,-55.9541034768372,1,1,87.8,4,5.5,1
155,160.022350557847,-57.9776494421531,51.0223505578469,1,0,84.3,2,2.3,1
156,148.022111611881,-69.9778883881189,39.0221116118811,1,1,87.1,3,5.4,0
157,115.329710254456,-102.670289745544,6.32971025445603,1,1,86.7,2,6,1
158,125.187569638958,-92.8124303610419,16.1875696389581,1,1,99.1,4,9.7,1
159,84.5786568078058,-133.421343192194,-24.4213431921942,1,1,84.6,0,3.6,1
160,139.826205742097,-78.1737942579035,30.8262057420965,1,1,97.4,2,6.7,0
161,134.693571084708,-83.3064289152916,25.6935710847084,1,1,88.8,4,3.5,1
162,99.7824434252507,-118.217556574749,-9.21755657474931,1,1,97.4,4,5.8,1
163,56.2249949568415,-161.775005043159,-52.7750050431585,1,0,79,2,3.3,1
164,164.508193594494,-53.4918064055057,55.5081935944943,1,0,68.4,4,1.2,1
165,73.6526282831544,-144.347371716846,-35.3473717168456,1,1,83.2,2,0.6,1
166,49.3359870442387,-168.664012955761,-59.6640129557613,1,1,84.4,4,6.9,1
167,128.676606603015,-89.3233933969851,19.6766066030149,1,1,76.1,4,5.4,0
168,96.3097147331379,-121.690285266862,-12.6902852668621,1,0,91.4,2,6,1
169,131.847112058486,-86.1528879415141,22.8471120584859,1,1,82.9,3,1.1,0
170,57.4854561998159,-160.514543800184,-51.5145438001841,1,1,82.9,5,4.9,1
171,68.8554682350985,-149.144531764902,-40.1445317649015,1,0,73.6,2,5.4,1
172,196.119755958601,-21.8802440413994,87.1197559586006,1,1,93.7,1,8.5,0
173,142.296067750949,-75.7039322490513,33.2960677509487,1,0,71.5,2,3.8,1
174,155.707009920027,-62.2929900799729,46.7070099200271,1,1,82.9,1,6.8,0
175,123.733992017759,-94.2660079822413,14.7339920177587,1,1,90.5,6,5.1,0
176,41.2018434038935,-176.798156596106,-67.7981565961065,1,0,79.4,2,7.1,1
177,137.38374104609,-80.6162589539099,28.3837410460901,1,0,69.8,3,5.5,0
178,203.436131458795,-14.5638685412055,94.4361314587945,1,0,96,5,5.5,1
179,55.0486119714141,-162.951388028586,-53.9513880285859,1,1,81.3,3,4.9,1
180,62.0448290410663,-155.955170958934,-46.9551709589337,1,0,76.7,4,5.4,1
181,79.1226621383778,-138.877337861622,-29.8773378616222,1,1,100,4,5.4,1
182,65.3823298547365,-152.617670145264,-43.6176701452635,1,1,100,4,4.9,0
183,81.7727401390881,-136.227259860912,-27.2272598609119,1,1,93.5,3,4.9,1
184,104.919839913893,-113.080160086107,-4.08016008610691,1,1,90.9,2,6.9,0
185,60.3897325968791,-157.610267403121,-48.6102674031209,1,1,83.5,1,4.8,0
186,122.394346458742,-95.6056535412579,13.3943464587421,1,1,95.3,5,3.5,1
187,110.708649940922,-107.291350059078,1.70864994092226,1,1,85.7,2,5,1
188,148.932500126483,-69.0674998735167,39.9325001264833,1,1,93.5,3,2.7,1
189,117.999326640264,-100.000673359736,8.99932664026393,1,1,88.5,1,8.6,1
190,107.933785101665,-110.066214898335,-1.06621489833509,1,1,86.5,1,10.2,0
191,229.735389179835,11.7353891798346,120.735389179835,0,0,70.7,0,8,1
192,103.16331106782,-114.83668893218,-5.83668893218019,1,0,85.5,1,5.2,1
193,57.8017376709771,-160.198262329023,-51.1982623290229,1,1,78.9,2,3.2,1
194,141.013195726676,-76.9868042733241,32.0131957266759,1,1,85.5,3,5.8,0
195,95.9764415416446,-122.023558458355,-13.0235584583554,1,1,73.4,4,7.2,1
196,87.5059474840852,-130.494052515915,-21.4940525159148,1,0,90.2,6,6.8,1
197,64.8841725120096,-153.11582748799,-44.1158274879904,1,1,91.6,2,5.2,1
198,144.051833373022,-73.9481666269784,35.0518333730216,1,0,97.5,4,7.7,1
199,105.55634324377,-112.44365675623,-3.44365675622956,1,1,82.9,3,8.7,0
200,150.409528191973,-67.5904718080272,41.4095281919728,1,1,91.9,2,4.6,1
201,102.21187622061,-115.78812377939,-6.78812377938971,1,0,87.6,4,6.1,1
202,81.2029070390914,-136.797092960909,-27.7970929609086,1,0,81.7,2,7.5,1
203,100.184609854018,-117.815390145982,-8.81539014598178,1,1,87.5,2,4.6,0
204,184.511227669632,-33.4887723303677,75.5112276696323,1,0,79.4,1,5.5,1
205,60.3780904992968,-157.621909500703,-48.6219095007032,1,1,92.4,2,3,1
206,90.1993110577676,-127.800688942232,-18.8006889422324,1,0,98.1,0,3.4,1
207,100.31433233104,-117.68566766896,-8.68566766895992,1,0,84.5,2,0.4,1
208,93.951916661065,-124.048083338935,-15.048083338935,1,0,73,3,3.8,0
209,114.341600934574,-103.658399065426,5.34160093457386,1,0,76,2,4.1,1
210,131.284875979726,-86.7151240202743,22.2848759797257,1,1,90.8,0,7.3,1
211,69.4913139338551,-148.508686066145,-39.5086860661449,1,1,94.9,6,3,1
212,78.1131942567787,-139.886805743221,-30.8868057432213,1,1,91.4,6,5,1
213,188.701817263599,-29.2981827364015,79.7018172635985,1,1,86.3,3,4.4,0
214,210.941595915768,-7.05840408423194,101.941595915768,1,1,92.9,2,4.4,1
215,210.111812832615,-7.88818716738493,101.111812832615,1,1,85.3,2,5.5,1
216,54.9410725666025,-163.058927433397,-54.0589274333975,1,1,100,3,8.2,0
217,190.28373533913,-27.71626466087,81.28373533913,1,1,69.1,2,2.9,1
218,114.104608150627,-103.895391849373,5.10460815062666,1,0,72,3,6.6,1
219,164.732286410137,-53.2677135898631,55.7322864101369,1,1,74.6,3,3.8,0
220,68.3970987103465,-149.602901289653,-40.6029012896535,1,1,80.4,4,2.9,1
221,63.9053680491715,-154.094631950829,-45.0946319508285,1,1,100,3,6.9,1
222,118.717280510747,-99.2827194892532,9.71728051074682,1,1,75.1,4,2.6,0
223,60.4778982838164,-157.522101716184,-48.5221017161836,1,1,84.2,5,3.3,1
224,127.694843385388,-90.305156614612,18.694843385388,1,1,87,2,7.2,0
225,214.327426541852,-3.67257345814807,105.327426541852,1,1,72.9,2,5,1
226,66.1042801312622,-151.895719868738,-42.8957198687378,1,0,86.3,5,8.4,0
227,77.7186860610749,-140.281313938925,-31.2813139389251,1,1,97,4,10.6,0
228,118.563556920453,-99.436443079547,9.56355692045298,1,1,83.1,4,5.6,1
229,66.6931546003859,-151.306845399614,-42.3068453996141,1,1,100,2,6.7,0
230,94.34313907031,-123.65686092969,-14.65686092969,1,1,96.5,3,5.4,1
231,186.312013516886,-31.6879864831142,77.3120135168858,1,1,86.6,3,4.1,1
232,140.884632404995,-77.1153675950045,31.8846324049955,1,1,79.3,1,3.8,0
233,112.47994374422,-105.52005625578,3.47994374421978,1,1,88.6,2,7.4,0
234,194.334788353247,-23.665211646753,85.334788353247,1,0,85.4,5,6.7,1
235,173.456351408209,-44.5436485917912,64.4563514082088,1,1,82.7,4,6.1,1
236,104.616253251129,-113.383746748871,-4.38374674887066,1,1,95.7,4,7,1
237,33.5428788748673,-184.457121125133,-75.4571211251327,1,1,90.3,5,2.9,1
238,119.456197400166,-98.5438025998343,10.4561974001657,1,1,98.8,2,3,1
239,118.516581537731,-99.4834184622689,9.51658153773114,1,1,87.7,6,5.5,0
240,125.572322310005,-92.4276776899949,16.5723223100051,1,1,81.4,3,6.3,1
241,144.281411476954,-73.7185885230465,35.2814114769535,1,0,87.5,4,7.5,0
242,93.6683960770568,-124.331603922943,-15.3316039229432,1,1,93.4,1,8.2,1
243,215.386991731799,-2.6130082682011,106.386991731799,1,0,73.1,2,5.6,1
244,147.088351223548,-70.9116487764522,38.0883512235478,1,1,76.5,4,3,1
245,59.0692191955454,-158.930780804455,-49.9307808044546,1,1,83.4,2,2.8,1
246,221.563552862529,3.56355286252875,112.563552862529,0,0,76.9,0,6.2,1
247,174.336111487269,-43.6638885127315,65.3361114872685,1,1,75.7,3,8,0
248,47.7508543633165,-170.249145636683,-61.2491456366835,1,1,93.6,4,6,0
249,85.2657731772127,-132.734226822787,-23.7342268227873,1,0,83.2,0,8.2,1
250,159.445751448449,-58.5542485515514,50.4457514484486,1,0,55.8,2,3.8,1
251,118.388055684299,-99.6119443157011,9.38805568429891,1,1,85,5,5.1,0
252,138.372456087294,-79.6275439127057,29.3724560872943,1,1,80.5,3,6.5,0
253,298.996871769309,80.9968717693088,189.996871769309,0,0,73.4,0,8.8,1
254,74.3810810419618,-143.618918958038,-34.6189189580382,1,0,95.4,1,2.8,1
255,39.4859429005447,-178.514057099455,-69.5140570994553,1,1,82,2,2.2,1
256,133.26879029333,-84.7312097066703,24.2687902933297,1,0,77.1,3,0.3,1
257,79.9177418793058,-138.082258120694,-29.0822581206942,1,1,92.1,5,6.5,0
258,145.323387114815,-72.6766128851851,36.3233871148149,1,1,80.3,4,6.4,0
259,74.626349204828,-143.373650795172,-34.373650795172,1,1,98.1,3,5.2,0
260,108.414354530385,-109.585645469615,-0.585645469614732,1,1,93.9,2,9.3,1
261,89.6506742458065,-128.349325754194,-19.3493257541935,1,0,91.5,3,5.8,0
262,105.992821445719,-112.007178554281,-3.0071785542807,1,1,78.8,2,4.2,1
263,177.467339717164,-40.5326602828364,68.4673397171636,1,1,85.8,1,7.5,1
264,121.734462959369,-96.2655370406305,12.7344629593695,1,1,92.5,3,7.2,0
265,48.6015395662541,-169.398460433746,-60.3984604337459,1,0,88.7,0,3.8,1
266,115.434583318486,-102.565416681514,6.43458331848608,1,1,93.4,2,5.3,1
267,169.208787536856,-48.7912124631436,60.2087875368564,1,1,81.7,1,7,1
268,118.096352349134,-99.9036476508663,9.09635234913368,1,1,98,2,7.1,0
269,167.210609761056,-50.7893902389441,58.2106097610559,1,0,70.6,4,4.9,0
270,107.113198510862,-110.886801489138,-1.88680148913836,1,1,81.3,7,2.6,1
271,112.249780706273,-105.750219293727,3.24978070627299,1,1,79.4,4,8.5,0
272,147.96184940309,-70.0381505969098,38.9618494030902,1,1,75.2,2,5.5,1
273,58.952364454321,-159.047635545679,-50.047635545679,1,1,79.3,3,4.3,0
274,113.699630685309,-104.300369314691,4.69963068530899,1,1,98.3,1,4.6,0
275,111.47911589809,-106.52088410191,2.47911589809017,1,0,71.8,2,4.3,1
276,76.8496954821747,-141.150304517825,-32.1503045178253,1,1,79.3,0,1.8,1
277,66.0868019592771,-151.913198040723,-42.9131980407229,1,1,88.9,3,4.9,1
278,82.4479911562836,-135.552008843716,-26.5520088437164,1,0,84.9,2,7.2,0
279,155.731239657104,-62.2687603428964,46.7312396571036,1,1,96,2,9.8,1
280,92.6705556142648,-125.329444385735,-16.3294443857352,1,1,80.9,2,4.1,1
281,75.7616807017453,-142.238319298255,-33.2383192982547,1,1,77.5,4,4.8,1
282,125.961055541608,-92.0389444583925,16.9610555416075,1,1,78,2,6.5,1
283,59.2566760501077,-158.743323949892,-49.7433239498923,1,1,86.1,1,4.9,1
284,192.732931068686,-25.2670689313136,83.7329310686864,1,0,63,1,4.1,1
285,89.2972582938585,-128.702741706141,-19.7027417061415,1,1,90.1,6,4.5,1
286,127.636527362817,-90.3634726371834,18.6365273628166,1,1,87.4,3,5.6,1
287,118.838311564739,-99.1616884352605,9.83831156473946,1,1,91.1,0,0.7,0
288,115.69970445251,-102.30029554749,6.69970445250996,1,1,88.8,0,3.9,1
289,74.0978893466669,-143.902110653333,-34.9021106533331,1,1,87.6,5,5.5,1
290,201.218277683588,-16.7817223164119,92.2182776835881,1,1,88.6,4,6.2,1
291,117.640164117856,-100.359835882144,8.64016411785633,1,1,81.4,2,3.2,1
292,73.6971494638804,-144.30285053612,-35.3028505361196,1,1,100,3,4,1
293,111.608398380538,-106.391601619462,2.60839838053776,1,0,61.4,5,1.8,1
294,168.137696719798,-49.8623032802016,59.1376967197984,1,1,81.3,5,6.1,0
295,92.2096800398381,-125.790319960162,-16.7903199601619,1,0,86,1,6.5,0
296,76.2963024359786,-141.703697564021,-32.7036975640214,1,1,75.4,4,5.1,0
297,125.271991102305,-92.7280088976953,16.2719911023047,1,1,90.8,2,5.3,0
298,187.906877691193,-30.0931223088066,78.9068776911934,1,0,69.7,6,0.2,1
299,111.332481794725,-106.667518205275,2.33248179472541,1,1,91.4,3,8,0
300,54.7597665520664,-163.240233447934,-54.2402334479336,1,1,76.7,3,4.6,1
301,57.103198007873,-160.896801992127,-51.896801992127,1,1,96.5,1,4,1
302,76.4509230491015,-141.549076950898,-32.5490769508985,1,0,78.9,3,5.2,1
303,87.2528341743954,-130.747165825605,-21.7471658256046,1,1,98.9,2,6.4,0
304,114.421891271575,-103.578108728425,5.42189127157529,1,0,64.1,1,8.3,0
305,91.7557032719925,-126.244296728008,-17.2442967280075,1,1,71.6,3,6,1
306,63.2953061791866,-154.704693820813,-45.7046938208134,1,1,86.9,2,3,0
307,157.272355101598,-60.7276448984023,48.2723551015977,1,1,67.9,4,5,1
308,133.388108349492,-84.6118916505079,24.3881083494921,1,1,83.6,1,5.4,1
309,47.3058894941351,-170.694110505865,-61.6941105058649,1,1,89.4,1,5.5,0
310,121.103350254692,-96.8966497453085,12.1033502546915,1,1,94.2,5,7.2,1
311,219.131311846747,1.13131184674683,110.131311846747,0,0,77.7,1,7.9,1
312,166.34970460619,-51.6502953938096,57.3497046061904,1,1,88.7,3,3.6,0
313,73.8045614125853,-144.195438587415,-35.1954385874147,1,1,100,3,8,1
314,167.009440287749,-50.9905597122505,58.0094402877495,1,0,82.9,0,10.7,1
315,72.2267891149376,-145.773210885062,-36.7732108850624,1,1,95.8,5,4.6,1
316,90.8248904972809,-127.175109502719,-18.1751095027191,1,1,77.5,3,7.1,1
317,99.2008382515043,-118.799161748496,-9.79916174849575,1,1,77.9,4,7.4,1
318,174.698452101213,-43.3015478987867,65.6984521012133,1,1,75.4,3,7,0
319,99.1431683002814,-118.856831699719,-9.85683169971858,1,1,94.1,1,4.4,1
320,49.7765162816724,-168.223483718328,-59.2234837183276,1,1,92.3,4,6.5,0
321,73.1486278977624,-144.851372102238,-35.8513721022376,1,1,94.1,2,7.7,1
322,64.1703560890933,-153.829643910907,-44.8296439109067,1,1,92.7,7,11.2,0
323,89.3120727735433,-128.687927226457,-19.6879272264567,1,1,90.3,0,6,0
324,96.7666062983034,-121.233393701697,-12.2333937016966,1,1,77.3,3,5.3,0
325,106.722263148321,-111.277736851679,-2.27773685167872,1,1,72.2,4,3.3,0
326,101.727277140856,-116.272722859144,-7.2727228591441,1,1,77.4,5,5.2,1
327,54.7888840386504,-163.21111596135,-54.2111159613496,1,0,84.8,1,6.6,1
328,92.7458403479259,-125.254159652074,-16.2541596520741,1,1,94.5,2,6.5,1
329,138.44693220103,-79.5530677989696,29.4469322010304,1,1,85.4,3,3.4,1
330,121.178961200345,-96.8210387996548,12.1789612003452,1,1,100,2,5.2,1
331,209.274100096997,-8.72589990300318,100.274100096997,1,0,53.7,4,3,0
332,48.1628190254039,-169.837180974596,-60.8371809745961,1,1,85.7,4,6,1
333,227.131558918764,9.13155891876391,118.131558918764,0,0,79.3,2,8.3,1
