id,renda_per_capita,x,x2,elegivel,recebe_bolsa,freq_escolar,num_filhos,escolaridade_resp,area_urbana
42,82.33005497588664,135.66994502411336,26.66994502411336,1,1,83.8,0,0.0,1
43,193.03612408970355,24.96387591029645,-84.03612408970355,1,1,87.2,2,11.4,0
44,48.49617403400197,169.50382596599803,60.50382596599803,1,1,86.8,1,4.4,1
45,100.70595198937924,117.29404801062076,8.294048010620756,1,1,91.4,1,8.9,1
46,123.98823800256098,94.01176199743902,-14.988238002560976,1,1,83.0,1,4.2,0
47,75.77499441119583,142.22500558880415,33.225005588804166,1,1,82.3,3,6.9,0
48,146.06590080551348,71.93409919448652,-37.06590080551348,1,1,83.8,3,7.6,0
49,175.3769280766469,42.62307192335311,-66.37692807664689,1,1,85.7,1,3.4,1
50,58.78163339198549,159.21836660801452,50.21836660801451,1,0,86.4,2,8.9,1
51,139.86724754500887,78.13275245499113,-30.867247545008865,1,0,98.2,2,6.0,0
52,119.51185280721074,98.48814719278926,-10.511852807210744,1,1,76.2,1,7.9,0
53,97.12990995642835,120.87009004357165,11.87009004357165,1,1,94.7,2,10.1,1
54,79.28749455640944,138.71250544359054,29.71250544359056,1,1,99.6,4,8.3,1
55,168.415748238866,49.584251761134,-59.415748238866,1,0,70.1,4,6.3,1
56,59.49643822511091,158.50356177488908,49.50356177488909,1,0,87.4,5,11.4,1
57,83.77425389502511,134.2257461049749,25.22574610497489,1,1,84.8,1,6.4,1
58,132.90561977939916,85.09438022060084,-23.90561977939916,1,1,81.9,3,6.7,1
59,112.40095141081807,105.59904858918193,-3.4009514108180667,1,1,79.1,2,6.1,0
60,162.98837337832492,55.01162662167508,-53.98837337832492,1,1,82.9,1,3.4,1
61,69.8173295685674,148.1826704314326,39.1826704314326,1,0,74.8,1,3.2,0
62,150.19292631629975,67.80707368370025,-41.19292631629975,1,1,90.9,2,5.1,1
63,126.77881155029606,91.22118844970394,-17.778811550296055,1,0,65.5,1,4.0,1
64,117.70854765395929,100.29145234604071,-8.708547653959286,1,1,93.4,1,5.8,1
65,64.07309197579103,153.92690802420896,44.92690802420897,1,1,94.3,2,8.6,0
66,132.46768716763881,85.53231283236119,-23.467687167638815,1,1,88.6,1,5.5,1
67,80.99876218782526,137.00123781217474,28.001237812174736,1,1,100.0,4,7.0,1
68,270.4419614707033,-52.44196147070329,-161.4419614707033,0,0,81.2,1,5.2,0
69,69.53118722627235,148.46881277372765,39.46881277372765,1,0,81.0,1,12.9,1
70,67.64989775745062,150.35010224254938,41.35010224254938,1,0,71.0,3,10.3,0
71,131.1041686414962,86.89583135850381,-22.104168641496187,1,1,78.4,3,5.9,0
72,40.31958660156054,177.68041339843947,68.68041339843947,1,0,74.6,1,7.2,0
73,77.81325609992821,140.1867439000718,31.18674390007179,1,1,70.0,2,3.1,1
74,108.45475337718291,109.54524662281709,0.5452466228170891,1,1,89.9,3,6.0,1
75,104.73582065883828,113.26417934116172,4.2641793411617215,1,0,65.7,2,5.0,0
76,50.57607738924435,167.42392261075565,58.42392261075565,1,1,90.5,3,8.4,1
77,167.85192217497163,50.148077825028366,-58.851922174971634,1,1,91.1,2,4.2,1
78,192.44344158352692,25.55655841647308,-83.44344158352692,1,1,98.6,0,10.6,0
79,108.17881854327946,109.82118145672054,0.821181456720538,1,1,84.2,3,6.3,1
80,50.26077224513551,167.7392277548645,58.73922775486449,1,1,79.1,1,4.3,0
81,44.030650491818044,173.96934950818195,64.96934950818195,1,1,95.9,4,6.6,0
82,68.13944297428532,149.86055702571468,40.860557025714684,1,0,90.9,3,8.3,0
83,127.97961774834366,90.02038225165634,-18.979617748343657,1,1,92.0,4,7.8,1
84,65.73745962334169,152.2625403766583,43.26254037665831,1,1,81.8,3,6.9,1
85,62.3301136504387,155.6698863495613,46.6698863495613,1,1,79.7,0,8.7,1
86,127.3803078922226,90.6196921077774,-18.380307892222604,1,1,97.0,2,8.5,1
87,95.80634735542684,122.19365264457316,13.193652644573163,1,1,88.3,2,8.6,1
88,121.4376696065084,96.5623303934916,-12.437669606508393,1,0,88.0,2,5.8,1
89,151.1190214403523,66.8809785596477,-42.1190214403523,1,1,80.5,1,5.8,1
90,85.23867650934316,132.76132349065682,23.761323490656835,1,0,87.7,2,6.0,1
91,100.3420978457646,117.6579021542354,8.657902154235401,1,1,95.3,3,5.3,0
92,82.52062469755319,135.4793753024468,26.47937530244681,1,0,77.1,3,6.8,1
93,110.19950204393088,107.80049795606912,-1.1995020439308774,1,0,81.8,1,6.5,1
94,101.6099232675411,116.3900767324589,7.390076732458894,1,0,71.5,5,10.6,1
95,127.73868321922814,90.26131678077186,-18.738683219228136,1,0,67.9,0,5.2,0
96,163.04635820030495,54.95364179969505,-54.04635820030495,1,0,78.1,2,4.0,1
97,145.67014116701245,72.32985883298755,-36.670141167012446,1,1,84.0,0,8.1,1
98,58.84577450597001,159.15422549403,50.15422549402999,1,1,88.6,4,6.7,1
99,92.6954321639914,125.3045678360086,16.3045678360086,1,1,87.6,1,4.8,1
100,79.85887028413453,138.14112971586547,29.141129715865475,1,1,92.6,2,8.5,0
101,98.16446205151534,119.83553794848466,10.835537948484657,1,1,89.2,2,5.8,0
102,172.7761489392818,45.223851060718204,-63.776148939281796,1,1,96.2,1,10.3,1
103,64.76543730949481,153.2345626905052,44.234562690505186,1,0,76.9,4,4.1,0
104,81.55622174865663,136.44377825134336,27.443778251343375,1,1,85.6,5,5.0,0
105,102.28074264920545,115.71925735079455,6.71925735079455,1,0,77.2,3,6.8,0
106,88.97563606185349,129.0243639381465,20.024363938146507,1,1,98.8,1,9.9,1
107,76.35222037260922,141.64777962739078,32.647779627390776,1,1,99.6,4,4.7,1
108,120.74261629488589,97.25738370511411,-11.742616294885892,1,1,93.4,2,7.4,1
109,108.85511970649698,109.14488029350302,0.14488029350302156,1,1,87.5,4,3.6,1
110,83.5156469481409,134.4843530518591,25.484353051859102,1,1,87.4,2,8.8,1
111,51.421010608236514,166.57898939176349,57.578989391763486,1,1,86.8,2,4.9,0
112,140.41438055519464,77.58561944480536,-31.41438055519464,1,1,82.7,2,8.0,0
113,79.50071976325506,138.49928023674494,29.499280236744937,1,1,80.8,5,8.2,0
114,223.9130845174496,-5.91308451744959,-114.91308451744959,0,0,70.8,1,2.0,1
115,180.9369253509896,37.06307464901039,-71.93692535098961,1,1,97.8,6,7.0,1
116,152.59409551367915,65.40590448632085,-43.59409551367915,1,1,82.7,5,5.2,1
117,143.5415815856024,74.45841841439761,-34.54158158560239,1,1,100.0,2,7.7,1
118,174.24513312768386,43.75486687231614,-65.24513312768386,1,0,65.7,3,4.3,0
119,165.04583143650368,52.954168563496324,-56.045831436503676,1,1,84.9,3,5.0,1
120,124.45639677815603,93.54360322184397,-15.456396778156034,1,0,84.2,4,9.5,0
121,133.74918733366152,84.25081266633848,-24.749187333661524,1,0,86.8,2,9.3,1
122,191.59565046812205,26.404349531877955,-82.59565046812205,1,1,72.0,6,4.0,1
123,121.85165390831443,96.14834609168557,-12.851653908314432,1,1,81.0,1,11.0,1
124,73.67644027332751,144.3235597266725,35.323559726672485,1,1,86.6,3,0.0,1
125,165.56572417094736,52.43427582905264,-56.56572417094736,1,1,81.0,3,7.0,1
126,137.98122744537739,80.01877255462261,-28.981227445377385,1,1,88.3,3,3.3,1
127,48.57193013150763,169.42806986849237,60.42806986849237,1,0,91.8,2,7.4,1
128,99.85637784609088,118.14362215390912,9.14362215390912,1,1,78.2,5,5.8,0
129,87.62473993482881,130.37526006517118,21.37526006517119,1,0,72.0,1,4.0,0
130,185.97278308773525,32.02721691226475,-76.97278308773525,1,0,57.7,2,4.7,0
131,96.05831221197468,121.94168778802532,12.94168778802532,1,0,82.4,2,4.5,0
132,71.31607072542377,146.68392927457623,37.68392927457623,1,1,100.0,1,6.7,0
133,171.5913858548169,46.408614145183094,-62.591385854816906,1,1,78.3,0,8.9,1
134,77.65381635519381,140.3461836448062,31.34618364480619,1,0,92.7,3,11.4,1
135,47.90684258125185,170.09315741874815,61.09315741874815,1,0,89.5,3,6.1,1
136,132.2446978956805,85.7553021043195,-23.244697895680503,1,1,91.2,3,7.2,0
137,121.99458547902265,96.00541452097735,-12.994585479022646,1,0,76.2,2,9.5,1
138,113.68665213500651,104.31334786499349,-4.686652135006511,1,1,83.5,3,5.4,1
139,128.6429357162275,89.3570642837725,-19.6429357162275,1,1,87.3,3,4.5,0
140,151.94705689174165,66.05294310825835,-42.94705689174165,1,1,95.0,0,11.4,1
141,127.03790347305637,90.96209652694363,-18.037903473056375,1,0,75.2,1,6.1,0
142,84.40286551552214,133.59713448447786,24.597134484477863,1,1,88.8,4,7.0,0
143,63.10332624120872,154.89667375879128,45.89667375879128,1,0,73.9,1,2.5,1
144,48.78340252337195,169.21659747662807,60.21659747662805,1,1,85.7,2,5.2,1
145,146.81215977836314,71.18784022163686,-37.81215977836314,1,1,86.2,3,11.2,0
146,96.2435977194464,121.7564022805536,12.756402280553601,1,0,89.3,1,7.7,1
147,81.17323820622869,136.8267617937713,27.82676179377131,1,1,73.8,3,6.4,0
148,50.290810154120436,167.70918984587956,58.709189845879564,1,1,94.1,2,10.0,0
149,91.91081139058969,126.08918860941031,17.089188609410314,1,1,85.2,5,2.4,1
150,137.63703686483262,80.36296313516738,-28.637036864832623,1,0,59.8,1,5.5,1
151,125.0699954323959,92.9300045676041,-16.0699954323959,1,1,98.6,1,12.2,1
152,70.96911246754776,147.03088753245225,38.03088753245224,1,1,93.8,5,6.4,1
153,95.12512291507551,122.87487708492449,13.874877084924492,1,1,84.8,0,6.4,1
154,70.91377295958003,147.08622704041997,38.08622704041997,1,1,92.1,2,9.4,0
155,49.12047912206035,168.87952087793965,59.87952087793965,1,1,92.7,1,9.6,1
156,203.57148847005598,14.428511529944018,-94.57148847005598,1,0,89.5,3,3.2,0
157,80.21262995613965,137.78737004386034,28.78737004386035,1,1,92.7,1,7.6,1
158,175.7251755609063,42.27482443909369,-66.72517556090631,1,1,90.1,1,10.9,1
159,96.93866443213656,121.06133556786344,12.061335567863438,1,0,86.1,3,4.9,1
160,142.03465418548615,75.96534581451385,-33.03465418548615,1,1,96.3,3,5.6,0
161,145.98227082579177,72.01772917420823,-36.98227082579177,1,1,100.0,3,6.6,1
162,117.3117877636423,100.6882122363577,-8.3117877636423,1,0,75.3,2,8.2,1
163,137.54872701783836,80.45127298216164,-28.54872701783836,1,1,85.3,2,2.9,0
164,140.65455763383,77.34544236617,-31.654557633829995,1,1,76.5,1,0.0,1
165,160.15675445751702,57.843245542482975,-51.156754457517025,1,1,100.0,4,7.0,1
166,47.797297985145974,170.20270201485403,61.202702014854026,1,1,89.3,4,9.4,1
167,76.12149082375186,141.87850917624814,32.878509176248144,1,1,93.4,1,5.7,0
168,237.2781506390049,-19.278150639004906,-128.2781506390049,0,1,81.4,0,5.0,1
169,44.781290495505885,173.21870950449411,64.21870950449411,1,1,90.8,3,6.1,1
170,85.77475205141826,132.22524794858174,23.22524794858174,1,0,68.0,2,10.5,1
171,111.47085094207839,106.52914905792161,-2.4708509420783855,1,1,91.8,3,4.8,0
172,126.57315791128804,91.42684208871196,-17.573157911288035,1,0,90.1,2,7.9,1
173,174.62828684709459,43.371713152905414,-65.62828684709459,1,0,69.7,3,3.6,1
174,125.9118826572768,92.0881173427232,-16.911882657276806,1,0,59.8,6,3.7,1
175,177.48298149772876,40.51701850227124,-68.48298149772876,1,1,99.2,1,8.6,1
176,85.25189126013125,132.74810873986877,23.748108739868755,1,1,100.0,0,10.6,0
177,38.81767493218359,179.1823250678164,70.18232506781641,1,1,96.2,1,8.7,1
178,161.49732021334822,56.50267978665178,-52.49732021334822,1,1,79.1,1,1.4,0
179,96.05975345749667,121.94024654250333,12.940246542503331,1,0,75.6,0,5.5,0
180,68.1869406159434,149.8130593840566,40.8130593840566,1,1,97.6,1,7.1,0
181,198.69298276080664,19.307017239193357,-89.69298276080664,1,0,73.4,3,6.6,1
182,70.55077704794664,147.44922295205336,38.44922295205336,1,0,75.3,2,1.7,0
183,86.77957581095156,131.22042418904846,22.220424189048444,1,1,82.6,6,3.3,1
184,113.65566372927982,104.34433627072018,-4.655663729279823,1,1,86.8,1,4.5,0
185,107.54966065768002,110.45033934231998,1.4503393423199782,1,0,77.9,2,6.3,1
186,81.40872550608852,136.5912744939115,27.591274493911484,1,1,81.5,3,1.7,0
187,147.0871237608361,70.9128762391639,-38.08712376083611,1,0,94.6,0,8.0,1
188,71.65227862939744,146.34772137060256,37.34772137060256,1,0,80.0,6,6.3,0
189,169.77651582583053,48.22348417416947,-60.77651582583053,1,1,84.4,3,3.9,0
190,214.72559294449894,3.274407055501058,-105.72559294449894,1,1,89.8,1,7.0,0
191,122.21397631414624,95.78602368585376,-13.213976314146237,1,1,74.3,0,2.9,0
192,123.49832824701816,94.50167175298184,-14.498328247018165,1,0,86.6,2,6.4,1
193,70.41037929531308,147.58962070468692,38.58962070468692,1,1,83.7,7,2.0,1
194,247.17095534903902,-29.17095534903902,-138.17095534903902,0,0,64.7,2,2.4,0
195,65.73008331233595,152.26991668766405,43.26991668766405,1,0,78.3,1,5.4,1
196,115.61573667603348,102.38426332396652,-6.615736676033478,1,1,90.6,0,4.7,1
197,184.2929070125601,33.70709298743989,-75.29290701256011,1,1,84.9,5,7.5,1
198,76.946938522551,141.053061477449,32.053061477449006,1,1,95.0,4,6.5,1
199,108.16725780940418,109.83274219059582,0.8327421905958232,1,1,85.6,1,11.8,1
200,71.94407716062706,146.05592283937295,37.05592283937294,1,1,77.3,3,5.8,1
201,146.42819740091159,71.57180259908841,-37.428197400911586,1,1,74.3,3,0.0,1
202,169.24937310962596,48.750626890374036,-60.249373109625964,1,0,68.6,5,1.4,1
203,68.53741432250038,149.46258567749962,40.46258567749962,1,1,86.1,2,3.5,1
204,46.56191879199177,171.4380812080082,62.43808120800823,1,1,92.3,1,15.0,1
205,35.18373812403805,182.81626187596194,73.81626187596194,1,1,79.1,0,6.4,1
206,77.77496060551908,140.22503939448092,31.225039394480916,1,1,78.8,2,9.3,1
207,110.02349858186317,107.97650141813683,-1.0234985818631657,1,1,77.6,1,9.0,0
208,188.9076100795041,29.09238992049589,-79.90761007950411,1,1,80.4,1,3.3,1
209,122.13053010187224,95.86946989812776,-13.130530101872239,1,0,67.5,1,2.0,0
210,105.14416908882679,112.85583091117321,3.8558309111732143,1,1,83.2,3,8.1,0
211,151.06749641625476,66.93250358374524,-42.067496416254755,1,1,90.1,6,0.9,1
212,140.88644785788205,77.11355214211795,-31.886447857882047,1,1,78.8,2,8.9,1
213,96.23429333029254,121.76570666970746,12.765706669707455,1,1,90.2,0,6.2,1
214,57.22244579825218,160.77755420174782,51.77755420174782,1,1,79.8,1,8.0,1
215,157.8895684112183,60.110431588781694,-48.889568411218306,1,1,75.7,2,7.3,1
216,122.29711118438733,95.70288881561267,-13.297111184387333,1,1,89.3,4,7.4,1
217,56.060660862753124,161.93933913724686,52.939339137246876,1,1,91.7,5,6.8,1
218,125.96480371943164,92.03519628056836,-16.964803719431643,1,1,93.9,1,7.2,1
219,81.73783637435105,136.26216362564895,27.262163625648952,1,1,94.8,2,6.6,0
220,187.08232397846982,30.917676021530184,-78.08232397846982,1,1,80.2,3,3.1,1
221,73.23391814996822,144.76608185003178,35.76608185003178,1,1,86.3,4,5.5,0
222,161.07049216802397,56.929507831976025,-52.070492168023975,1,0,78.9,2,11.9,1
223,198.61098470875203,19.389015291247972,-89.61098470875203,1,0,87.4,2,7.3,1
224,91.16424259343606,126.83575740656394,17.835757406563943,1,0,74.2,2,9.4,1
225,109.57802091069449,108.42197908930551,-0.5780209106944909,1,1,88.4,0,4.0,0
226,132.8989359098154,85.1010640901846,-23.898935909815407,1,1,74.4,5,4.0,1
227,122.45235440340352,95.54764559659648,-13.452354403403518,1,1,85.1,2,3.5,1
228,53.5429225901873,164.4570774098127,55.4570774098127,1,0,62.1,3,3.2,0
229,91.25352856184958,126.74647143815042,17.746471438150422,1,1,86.2,1,2.4,1
230,170.27244051374956,47.72755948625044,-61.27244051374956,1,1,100.0,1,7.1,1
231,97.33316464287424,120.66683535712576,11.666835357125763,1,1,78.9,5,5.6,0
232,199.28227802346063,18.717721976539366,-90.28227802346063,1,1,82.7,2,8.7,0
233,167.5091409597982,50.4908590402018,-58.5091409597982,1,1,92.3,1,5.7,1
234,98.6197056470872,119.3802943529128,10.380294352912799,1,1,83.1,1,0.5,1
235,88.24875969814184,129.75124030185816,20.75124030185816,1,1,96.4,2,7.6,0
236,64.2146354251075,153.7853645748925,44.7853645748925,1,0,76.6,3,1.4,0
237,65.65916942167169,152.3408305783283,43.34083057832831,1,0,85.9,4,7.0,1
238,97.2900976825491,120.7099023174509,11.709902317450897,1,1,68.7,1,4.6,0
239,82.45367787286224,135.54632212713776,26.546322127137756,1,1,87.5,4,7.1,1
240,101.43055329226486,116.56944670773514,7.569446707735139,1,1,74.8,3,2.9,1
241,161.38300481734865,56.61699518265135,-52.38300481734865,1,1,84.0,2,8.4,1
242,121.52462888249586,96.47537111750414,-12.524628882495861,1,1,88.7,5,6.6,1
243,153.30453715751617,64.69546284248383,-44.304537157516165,1,1,82.8,3,5.6,1
244,101.5234158607103,116.4765841392897,7.476584139289699,1,1,77.4,2,2.3,1
245,121.66756861142399,96.33243138857601,-12.667568611423988,1,1,99.3,4,11.0,1
246,97.29359600214518,120.70640399785482,11.70640399785482,1,1,93.3,2,4.2,1
247,98.49105125529003,119.50894874470997,10.508948744709969,1,1,76.6,2,7.2,1
248,210.4167967502961,7.5832032497038995,-101.4167967502961,1,1,86.2,3,4.1,0
249,85.83049129030854,132.16950870969146,23.169508709691456,1,0,85.1,5,15.9,0
250,129.67129601742548,88.32870398257452,-20.671296017425476,1,1,88.7,2,6.9,1
251,76.07719593069064,141.92280406930936,32.922804069309365,1,1,97.1,2,5.0,0
252,206.87837064575365,11.121629354246352,-97.87837064575365,1,1,87.1,1,8.0,1
253,70.80334075489964,147.19665924510036,38.19665924510036,1,1,93.7,4,8.4,1
254,73.58769735207918,144.41230264792082,35.412302647920825,1,1,88.4,2,7.5,0
255,170.88975226750276,47.11024773249724,-61.88975226750276,1,1,86.5,2,5.7,1
256,134.11646636219717,83.88353363780283,-25.116466362197173,1,1,80.3,1,7.6,1
257,97.31334538674459,120.68665461325541,11.686654613255413,1,1,100.0,0,6.1,1
258,144.20424219857938,73.79575780142062,-35.20424219857938,1,1,61.9,1,6.4,1
259,105.82154091591526,112.17845908408474,3.1784590840847358,1,1,80.0,1,4.5,1
260,87.55253760626005,130.44746239373995,21.447462393739954,1,1,77.8,4,2.8,0
261,95.33126373912692,122.66873626087308,13.668736260873075,1,0,88.0,1,7.9,1
262,194.08625500015174,23.913744999848262,-85.08625500015174,1,1,72.5,3,8.0,0
263,159.60834580899402,58.39165419100598,-50.60834580899402,1,0,76.3,4,9.7,0
264,131.2586824911621,86.74131750883791,-22.25868249116209,1,1,92.3,3,6.6,1
265,114.03676618799338,103.96323381200662,-5.036766187993379,1,1,77.1,1,6.0,1
266,91.4078149093819,126.5921850906181,17.592185090618102,1,1,82.8,3,3.0,1
267,89.34866734726984,128.65133265273016,19.65133265273016,1,0,77.8,2,6.4,1
268,156.0296254815671,61.97037451843289,-47.02962548156711,1,1,81.7,2,7.4,1
269,58.370529319420385,159.62947068057963,50.629470680579615,1,1,83.2,1,2.0,0
270,50.50107327930015,167.49892672069984,58.49892672069985,1,1,85.4,1,9.2,0
271,142.01134535748463,75.98865464251537,-33.01134535748463,1,0,83.5,4,4.7,1
272,84.44923781934897,133.55076218065102,24.550762180651034,1,1,91.1,2,6.0,1
273,170.64610524626576,47.35389475373424,-61.64610524626576,1,0,77.1,2,8.0,1
274,162.55128588964809,55.448714110351915,-53.551285889648085,1,1,86.1,2,6.5,1
275,111.93586957264748,106.06413042735252,-2.9358695726474764,1,1,85.5,1,10.0,0
276,162.52176977489748,55.47823022510252,-53.52176977489748,1,1,95.1,4,8.1,0
277,165.44983978039392,52.550160219606084,-56.449839780393916,1,1,88.3,3,6.1,1
278,184.29075332030436,33.70924667969564,-75.29075332030436,1,0,70.6,2,0.0,1
279,89.54412685130566,128.45587314869434,19.455873148694337,1,1,92.7,2,9.0,1
280,46.873487772872615,171.1265122271274,62.126512227127385,1,0,90.9,5,3.6,1
281,33.92907483336066,184.07092516663934,75.07092516663934,1,1,83.4,3,8.6,1
282,162.66460348015005,55.33539651984995,-53.66460348015005,1,1,92.6,4,7.7,1
283,106.89864700441146,111.10135299558854,2.1013529955885417,1,1,89.8,2,6.0,1
284,66.0241114522789,151.9758885477211,42.9758885477211,1,1,86.2,5,8.9,1
285,117.19646050241286,100.80353949758714,-8.196460502412862,1,1,81.4,3,7.8,1
286,104.5279497185343,113.4720502814657,4.472050281465698,1,1,92.0,7,7.3,1
287,111.93448876916553,106.06551123083447,-2.934488769165526,1,1,84.7,4,2.2,1
288,99.30982361201899,118.69017638798101,9.690176387981012,1,0,91.2,1,6.6,1
289,149.32751548823313,68.67248451176687,-40.32751548823313,1,0,85.3,1,3.4,1
290,66.84298522383219,151.1570147761678,42.15701477616781,1,1,87.7,2,3.8,1
291,103.2937397118611,114.7062602881389,5.706260288138907,1,1,79.0,2,5.6,0
292,80.71650935195294,137.28349064804706,28.283490648047064,1,1,100.0,3,10.2,1
293,138.90430552732204,79.09569447267796,-29.904305527322038,1,1,81.5,3,7.4,1
294,77.81747379097276,140.18252620902723,31.182526209027245,1,0,85.4,2,7.6,0
295,59.40373832884272,158.59626167115727,49.59626167115728,1,1,74.9,2,8.4,1
296,127.76233317875972,90.23766682124028,-18.762333178759718,1,0,86.8,4,4.3,0
297,121.95324157246638,96.04675842753362,-12.953241572466382,1,0,59.2,2,2.6,1
298,53.01365509504976,164.98634490495024,55.98634490495024,1,1,81.0,3,2.1,1
299,171.85862524306262,46.14137475693738,-62.85862524306262,1,1,77.3,2,7.1,1
300,124.7103303381935,93.2896696618065,-15.7103303381935,1,1,98.2,5,9.0,1
301,91.89289258261168,126.10710741738832,17.10710741738832,1,1,82.6,3,8.8,1
302,41.601881596273124,176.39811840372687,67.39811840372687,1,0,79.7,7,4.4,1
303,155.060101682351,62.93989831764901,-46.06010168235099,1,1,89.7,1,9.9,0
304,121.57922451601935,96.42077548398065,-12.579224516019352,1,1,77.6,5,11.6,1
305,138.1228390934844,79.8771609065156,-29.1228390934844,1,1,95.7,2,8.0,1
306,125.89571163792161,92.10428836207839,-16.895711637921607,1,0,79.9,5,10.2,1
307,48.11760946441156,169.88239053558846,60.88239053558844,1,1,99.9,2,8.7,0
308,95.30268578145474,122.69731421854526,13.697314218545259,1,1,91.0,0,5.9,0
309,157.01731275675314,60.98268724324686,-48.01731275675314,1,1,76.8,2,4.8,0
310,55.726078848194554,162.27392115180544,53.273921151805446,1,1,82.2,3,2.5,1
311,102.3426300789504,115.6573699210496,6.657369921049593,1,1,84.8,1,5.4,1
312,62.046410850279294,155.9535891497207,46.953589149720706,1,1,92.7,3,5.9,1
313,148.19922962001496,69.80077037998504,-39.19922962001496,1,1,92.6,0,6.0,1
314,106.71679001125973,111.28320998874027,2.2832099887402677,1,1,80.3,1,6.2,0
315,145.22433876816677,72.77566123183323,-36.224338768166774,1,1,87.6,2,0.8,0
316,139.84374178573614,78.15625821426386,-30.843741785736142,1,1,91.0,2,8.4,1
317,204.49304657229118,13.506953427708822,-95.49304657229118,1,1,92.3,0,8.7,1
318,198.65326838128593,19.346731618714074,-89.65326838128593,1,1,90.3,0,7.4,1
319,56.53333209020892,161.46666790979108,52.46666790979108,1,1,91.4,3,3.6,1
320,133.38705900087746,84.61294099912254,-24.387059000877457,1,0,71.1,3,7.4,1
321,212.86964166519684,5.130358334803162,-103.86964166519684,1,1,86.0,1,6.6,1
322,124.23929295785905,93.76070704214095,-15.23929295785905,1,1,94.1,2,7.7,0
323,224.38390838841445,-6.383908388414454,-115.38390838841445,0,0,86.5,4,10.4,1
324,97.95057586477573,120.04942413522427,11.049424135224271,1,0,85.2,4,6.1,0
325,165.96801178353053,52.03198821646947,-56.96801178353053,1,0,70.8,2,7.0,1
326,209.8865552099324,8.113444790067604,-100.8865552099324,1,1,99.4,1,4.3,1
